Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Farmacias del Ahorro,20.62024035794136,-100.3900077925206,Pharmacy
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Cocoa med spa,20.61381,-100.388192,Pharmacy
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,farmacia del ahorro boulevares,20.614400867752025,-100.38907041952021,Pharmacy
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Laboratorio Medico Polanco,20.61456702803092,-100.39089625858533,Medical Center
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Hospital Infantil Teleton de Oncología,20.62250238441888,-100.38477991125573,Hospital
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Farmacia Guadalajara Arboledas,20.622197619681657,-100.39004562021988,Pharmacy
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,HITO,20.62272786766806,-100.38471568967347,Hospital
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Visual center,20.60956954284151,-100.38678660717386,Medical Center
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Centros Euroestetica Querétaro,20.609126599090306,-100.38416147232056,Medical Center
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Veva Palacios. Nutrición y coaching.,20.610888148031485,-100.38705991462302,Doctor's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Clinica Omnilaser,20.616725874682405,-100.3909955621583,Doctor's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Podologos Del Parque,20.609986135818243,-100.38673397667199,Doctor's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Ópticas Devlyn,20.614515534471924,-100.39141789237735,Doctor's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Medicina de Rehabilitación,20.609936453482444,-100.38298150811033,Doctor's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Ópticas Devlyn,20.61519134981321,-100.39203219439787,Doctor's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Centro quiropractico integral,20.607379384140778,-100.3826755105746,Doctor's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Clinica Dental Orthodenth,20.613718,-100.386286,Dentist's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Orthodontic Centers Of America Boulevares,20.614278297220537,-100.3886615713896,Dentist's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Alfadent,20.615875650393704,-100.38965179730826,Dentist's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,BIMODI Biología Molecular Diagnóstica,20.619336244761733,-100.3894049855266,Medical Lab
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Laboratorio Medico Polanco Plaza del Parque,20.61459091349529,-100.39083650323634,Medical Lab
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Laboratorio Chopo,20.610238171433604,-100.38725500916571,Medical Lab
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Chopo,20.609985142162746,-100.38675043028378,Medical Lab
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Smile On!,20.618822061561584,-100.3902393579483,Dentist's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Clinica Dental Centauro,20.614178602264847,-100.39111248518185,Dentist's Office
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Instituto SADE,20.616742864525946,-100.39198468478499,Chiropractor
"Privada Arboledas, Cedros Tilipanes, Cedros Alcatraces, Las Plazas, Parque Queretaro 2000, Arboledas del Parque, San Pedrito Peñuelas, Viveros Residencial, Arboledas, Balcones Coloniales, Villas del Parque, Vista 2000, Colinas del Parque",20.6160678273731,-100.38485218832001,Havitia,20.62112595149827,-100.3915385585164,Chiropractor
"Rancho San Antonio, Bolaños, El Pedregal de Queretaro, Puerta del Cielo, Balcones del Acueducto",20.6146726639919,-100.373992484595,farmacia del ahorro derma,20.611175115440638,-100.37917943446452,Drugstore
"Lomas del Campanario III, Miradores del Marques, Villas Palmira, Residencial el Refugio, Bolaños, La Purísima, Lomas del Campanario II, Altos del Marqués, Paseo San Junípero, La Cima, La Vista Residencial, Lomas del Marqués, El Campanario",20.6337115391021,-100.35346471314199,Aquaskin,20.632473,-100.354853,Doctor's Office
"Lomas del Campanario III, Miradores del Marques, Villas Palmira, Residencial el Refugio, Bolaños, La Purísima, Lomas del Campanario II, Altos del Marqués, Paseo San Junípero, La Cima, La Vista Residencial, Lomas del Marqués, El Campanario",20.6337115391021,-100.35346471314199,Lux Paseo Querétaro,20.6311904,-100.35585463,Optical Shop
"Nueva Esperanza, Bosques de Buenavista, Bosques de la Hacienda, Jardines de Santiago, El Vergel, Villas Fontana, Eurípides, Rincones del Parque, Ampliación Amalia Solórzano, Los Ciruelos, Paseos del Pedregal, Anexo a la Ecólogia, Nuevo San Pedrito, Paseos de la Cuesta, La Rueca, Valle de San Pedrito Peñuelas, La Ladera, Alameda Residencial, Orion, Jardines de Villas de Santiago, Bosques de Iturbide, Unidad Nacional, Colinas de San Pablo, El Parque, Los Padilla, Cuesta Azul, San Pedrito los Arcos, Puerta de Belén, Peñuelas, Misión Bucareli Norte, Desarrollo Centro Norte, Misión Riviera, El Castaño, El Castaño II, Mallorca, Mirador San Xavier, Lomas de San Pedrito, Amalia Solórzano, Conjunto Belén, San Pedrito Ecológico, Ricardo Flores Magón, San Pedrito Peñuelas I, San Pedrito Peñuelas II, San Pedrito Peñuelas III, San Pedrito Peñuelas IV, Libertad, Lomas de San Pedrito (Sección Portales), Reforma Agraria Radical, Villas de Santiago, Los Sabinos",20.6484464719165,-100.40494042641,Farmacia Guadalajara,20.65127489588929,-100.40411027526919,Pharmacy
"Nueva Esperanza, Bosques de Buenavista, Bosques de la Hacienda, Jardines de Santiago, El Vergel, Villas Fontana, Eurípides, Rincones del Parque, Ampliación Amalia Solórzano, Los Ciruelos, Paseos del Pedregal, Anexo a la Ecólogia, Nuevo San Pedrito, Paseos de la Cuesta, La Rueca, Valle de San Pedrito Peñuelas, La Ladera, Alameda Residencial, Orion, Jardines de Villas de Santiago, Bosques de Iturbide, Unidad Nacional, Colinas de San Pablo, El Parque, Los Padilla, Cuesta Azul, San Pedrito los Arcos, Puerta de Belén, Peñuelas, Misión Bucareli Norte, Desarrollo Centro Norte, Misión Riviera, El Castaño, El Castaño II, Mallorca, Mirador San Xavier, Lomas de San Pedrito, Amalia Solórzano, Conjunto Belén, San Pedrito Ecológico, Ricardo Flores Magón, San Pedrito Peñuelas I, San Pedrito Peñuelas II, San Pedrito Peñuelas III, San Pedrito Peñuelas IV, Libertad, Lomas de San Pedrito (Sección Portales), Reforma Agraria Radical, Villas de Santiago, Los Sabinos",20.6484464719165,-100.40494042641,Centro de salud,20.650155334330762,-100.40437396665088,Medical Center
"Nueva Esperanza, Bosques de Buenavista, Bosques de la Hacienda, Jardines de Santiago, El Vergel, Villas Fontana, Eurípides, Rincones del Parque, Ampliación Amalia Solórzano, Los Ciruelos, Paseos del Pedregal, Anexo a la Ecólogia, Nuevo San Pedrito, Paseos de la Cuesta, La Rueca, Valle de San Pedrito Peñuelas, La Ladera, Alameda Residencial, Orion, Jardines de Villas de Santiago, Bosques de Iturbide, Unidad Nacional, Colinas de San Pablo, El Parque, Los Padilla, Cuesta Azul, San Pedrito los Arcos, Puerta de Belén, Peñuelas, Misión Bucareli Norte, Desarrollo Centro Norte, Misión Riviera, El Castaño, El Castaño II, Mallorca, Mirador San Xavier, Lomas de San Pedrito, Amalia Solórzano, Conjunto Belén, San Pedrito Ecológico, Ricardo Flores Magón, San Pedrito Peñuelas I, San Pedrito Peñuelas II, San Pedrito Peñuelas III, San Pedrito Peñuelas IV, Libertad, Lomas de San Pedrito (Sección Portales), Reforma Agraria Radical, Villas de Santiago, Los Sabinos",20.6484464719165,-100.40494042641,Farmacias del Ahorro,20.652259577988232,-100.403715845557,Pharmacy
"Nueva Esperanza, Bosques de Buenavista, Bosques de la Hacienda, Jardines de Santiago, El Vergel, Villas Fontana, Eurípides, Rincones del Parque, Ampliación Amalia Solórzano, Los Ciruelos, Paseos del Pedregal, Anexo a la Ecólogia, Nuevo San Pedrito, Paseos de la Cuesta, La Rueca, Valle de San Pedrito Peñuelas, La Ladera, Alameda Residencial, Orion, Jardines de Villas de Santiago, Bosques de Iturbide, Unidad Nacional, Colinas de San Pablo, El Parque, Los Padilla, Cuesta Azul, San Pedrito los Arcos, Puerta de Belén, Peñuelas, Misión Bucareli Norte, Desarrollo Centro Norte, Misión Riviera, El Castaño, El Castaño II, Mallorca, Mirador San Xavier, Lomas de San Pedrito, Amalia Solórzano, Conjunto Belén, San Pedrito Ecológico, Ricardo Flores Magón, San Pedrito Peñuelas I, San Pedrito Peñuelas II, San Pedrito Peñuelas III, San Pedrito Peñuelas IV, Libertad, Lomas de San Pedrito (Sección Portales), Reforma Agraria Radical, Villas de Santiago, Los Sabinos",20.6484464719165,-100.40494042641,Farmacia Guadalajara,20.641888,-100.40761,Pharmacy
"Nueva Esperanza, Bosques de Buenavista, Bosques de la Hacienda, Jardines de Santiago, El Vergel, Villas Fontana, Eurípides, Rincones del Parque, Ampliación Amalia Solórzano, Los Ciruelos, Paseos del Pedregal, Anexo a la Ecólogia, Nuevo San Pedrito, Paseos de la Cuesta, La Rueca, Valle de San Pedrito Peñuelas, La Ladera, Alameda Residencial, Orion, Jardines de Villas de Santiago, Bosques de Iturbide, Unidad Nacional, Colinas de San Pablo, El Parque, Los Padilla, Cuesta Azul, San Pedrito los Arcos, Puerta de Belén, Peñuelas, Misión Bucareli Norte, Desarrollo Centro Norte, Misión Riviera, El Castaño, El Castaño II, Mallorca, Mirador San Xavier, Lomas de San Pedrito, Amalia Solórzano, Conjunto Belén, San Pedrito Ecológico, Ricardo Flores Magón, San Pedrito Peñuelas I, San Pedrito Peñuelas II, San Pedrito Peñuelas III, San Pedrito Peñuelas IV, Libertad, Lomas de San Pedrito (Sección Portales), Reforma Agraria Radical, Villas de Santiago, Los Sabinos",20.6484464719165,-100.40494042641,Pie De La Cuesta,20.64775956885393,-100.40468664673311,Dentist's Office
"Misión de Concá, Misión San Jerónimo",20.6301736857695,-100.365564444394,UMF 9 El Marqués,20.62997086261451,-100.37344043737676,Hospital
"Misión de Concá, Misión San Jerónimo",20.6301736857695,-100.365564444394,UMBA,20.623691630709835,-100.36771012157811,Medical Lab
"Felipe Ángeles, Sauces, Las Palomas, Asalias, El Fenix, San Roque, Géminis, Tecnológico 2000, Los Vitrales, Villas Tecnológico, San Pablo Tecnológico, Parque Industrial la Montaña, Los Fresnos, San Roque, La Popular, Molinos de la Era, Los Molinos, Bugambilias, Los Alcanfores, La Piedad, La Era, La Florida, La Estación F.F.C.C., Constituyentes FOVISSSTE, Rinconada los Pirules, Rinconada San José",20.604856704244,-100.39883087973499,Farmacia Guadalajara SR,20.603566432783108,-100.40664446461317,Pharmacy
"Felipe Ángeles, Sauces, Las Palomas, Asalias, El Fenix, San Roque, Géminis, Tecnológico 2000, Los Vitrales, Villas Tecnológico, San Pablo Tecnológico, Parque Industrial la Montaña, Los Fresnos, San Roque, La Popular, Molinos de la Era, Los Molinos, Bugambilias, Los Alcanfores, La Piedad, La Era, La Florida, La Estación F.F.C.C., Constituyentes FOVISSSTE, Rinconada los Pirules, Rinconada San José",20.604856704244,-100.39883087973499,Farmacias del Ahorro,20.605036517500118,-100.38995894179948,Pharmacy
"Felipe Ángeles, Sauces, Las Palomas, Asalias, El Fenix, San Roque, Géminis, Tecnológico 2000, Los Vitrales, Villas Tecnológico, San Pablo Tecnológico, Parque Industrial la Montaña, Los Fresnos, San Roque, La Popular, Molinos de la Era, Los Molinos, Bugambilias, Los Alcanfores, La Piedad, La Era, La Florida, La Estación F.F.C.C., Constituyentes FOVISSSTE, Rinconada los Pirules, Rinconada San José",20.604856704244,-100.39883087973499,Hospital Medica EBOR,20.609870710324234,-100.39908774380119,Hospital
"Felipe Ángeles, Sauces, Las Palomas, Asalias, El Fenix, San Roque, Géminis, Tecnológico 2000, Los Vitrales, Villas Tecnológico, San Pablo Tecnológico, Parque Industrial la Montaña, Los Fresnos, San Roque, La Popular, Molinos de la Era, Los Molinos, Bugambilias, Los Alcanfores, La Piedad, La Era, La Florida, La Estación F.F.C.C., Constituyentes FOVISSSTE, Rinconada los Pirules, Rinconada San José",20.604856704244,-100.39883087973499,Hospital San Jose Norte,20.609866159407154,-100.39917947536303,Hospital
